rowIndex,Name,urlColumn,url,mapId,slug,section,file_all,file_section,status,error
82,Sunnyside Shines,Share Url (dark),https://share.livexyz.com/maplist/5ca38407f7787b00017c0dd4?theme=dark&tags=&pinSize=&pinColor=&zoom=&bearing=&lat=&lng=&showSubwayLines=,5ca38407f7787b00017c0dd4,sunnyside-shines,,all/5ca38407f7787b00017c0dd4__sunnyside-shines.png,,ok,
83,Sunset Park 5th Avenue BID,Share Url (dark),https://share.livexyz.com/maplist/5ca383c9f7787b00017c0dbf?theme=dark&tags=&pinSize=&pinColor=&zoom=&bearing=&lat=&lng=&showSubwayLines=,5ca383c9f7787b00017c0dbf,sunset-park-5th-avenue-bid,,all/5ca383c9f7787b00017c0dbf__sunset-park-5th-avenue-bid.png,,ok,
84,Sutphin Boulevard BID,Share Url (dark),https://share.livexyz.com/maplist/5ca38439cb5baf0001a11af8?theme=dark&tags=&pinSize=&pinColor=&zoom=&bearing=&lat=&lng=&showSubwayLines=,5ca38439cb5baf0001a11af8,sutphin-boulevard-bid,,all/5ca38439cb5baf0001a11af8__sutphin-boulevard-bid.png,,ok,
85,West Village BID,Share Url (dark),https://share.livexyz.com/maplist/635946f425ddc90001f2d343?theme=dark&tags=&pinSize=&pinColor=&zoom=&bearing=&lat=&lng=&showSubwayLines=,635946f425ddc90001f2d343,west-village-bid,,all/635946f425ddc90001f2d343__west-village-bid.png,,ok,
86,Westchester Square,Share Url (dark),https://share.livexyz.com/maplist/5ca38423cb5baf0001a11ae9?theme=dark&tags=&pinSize=&pinColor=&zoom=&bearing=&lat=&lng=&showSubwayLines=,5ca38423cb5baf0001a11ae9,westchester-square,,all/5ca38423cb5baf0001a11ae9__westchester-square.png,,ok,
87,Midwood,Share Url (dark),https://share.livexyz.com/maplist/64191b807ca8180001dce809?theme=dark&tags=&pinSize=&pinColor=&zoom=&bearing=&lat=&lng=&showSubwayLines=,64191b807ca8180001dce809,midwood,,all/64191b807ca8180001dce809__midwood.png,,ok,
88,Fort Greene,Share Url (dark),https://share.livexyz.com/maplist/641ba9a2a579430001d27cd3?theme=dark&tags=&pinSize=&pinColor=&zoom=&bearing=&lat=&lng=&showSubwayLines=,641ba9a2a579430001d27cd3,fort-greene,,all/641ba9a2a579430001d27cd3__fort-greene.png,,ok,
89,Bedford-Stuyvesant (East),Share Url (dark),https://share.livexyz.com/maplist/641ba9d0a579430001d27cda?theme=dark&tags=&pinSize=&pinColor=&zoom=&bearing=&lat=&lng=&showSubwayLines=,641ba9d0a579430001d27cda,bedford-stuyvesant-east,,all/641ba9d0a579430001d27cda__bedford-stuyvesant-east.png,,ok,
90,Prospect Heights,Share Url (dark),https://share.livexyz.com/maplist/641ba9f9a579430001d27ce2?theme=dark&tags=&pinSize=&pinColor=&zoom=&bearing=&lat=&lng=&showSubwayLines=,641ba9f9a579430001d27ce2,prospect-heights,,all/641ba9f9a579430001d27ce2__prospect-heights.png,,ok,
91,East Flatbush-Farragut,Share Url (dark),https://share.livexyz.com/maplist/641baa3109ab0c0001c08114?theme=dark&tags=&pinSize=&pinColor=&zoom=&bearing=&lat=&lng=&showSubwayLines=,641baa3109ab0c0001c08114,east-flatbush-farragut,,all/641baa3109ab0c0001c08114__east-flatbush-farragut.png,,ok,
92,Astoria (North)-Ditmars-Steinway,Share Url (dark),https://share.livexyz.com/maplist/641baa7aa579430001d27cfb?theme=dark&tags=&pinSize=&pinColor=&zoom=&bearing=&lat=&lng=&showSubwayLines=,641baa7aa579430001d27cfb,astoria-north-ditmars-steinway,,all/641baa7aa579430001d27cfb__astoria-north-ditmars-steinway.png,,ok,
93,Astoria (East)-Woodside (North),Share Url (dark),https://share.livexyz.com/maplist/641baa98a579430001d27d02?theme=dark&tags=&pinSize=&pinColor=&zoom=&bearing=&lat=&lng=&showSubwayLines=,641baa98a579430001d27d02,astoria-east-woodside-north,,all/641baa98a579430001d27d02__astoria-east-woodside-north.png,,ok,
94,Ridgewood,Share Url (dark),https://share.livexyz.com/maplist/641baaa509ab0c0001c08126?theme=dark&tags=&pinSize=&pinColor=&zoom=&bearing=&lat=&lng=&showSubwayLines=,641baaa509ab0c0001c08126,ridgewood,,all/641baaa509ab0c0001c08126__ridgewood.png,,ok,
95,Rego Park,Share Url (dark),https://share.livexyz.com/maplist/641cacea28d8b60001759fe1?theme=dark&tags=&pinSize=&pinColor=&zoom=&bearing=&lat=&lng=&showSubwayLines=,641cacea28d8b60001759fe1,rego-park,,all/641cacea28d8b60001759fe1__rego-park.png,,ok,
96,Forest Hills,Share Url (dark),https://share.livexyz.com/maplist/641cacfd28d8b60001759fef?theme=dark&tags=&pinSize=&pinColor=&zoom=&bearing=&lat=&lng=&showSubwayLines=,641cacfd28d8b60001759fef,forest-hills,,all/641cacfd28d8b60001759fef__forest-hills.png,,ok,
97,Washington Heights (North),Share Url (dark),https://share.livexyz.com/maplist/6422517919e40f0001ebfa60?theme=dark&tags=&pinSize=&pinColor=&zoom=&bearing=&lat=&lng=&showSubwayLines=,6422517919e40f0001ebfa60,washington-heights-north,,all/6422517919e40f0001ebfa60__washington-heights-north.png,,ok,
98,Windsor Terrace-South Slope,Share Url (dark),https://share.livexyz.com/maplist/642653f219e40f0001edbc9f?theme=dark&tags=&pinSize=&pinColor=&zoom=&bearing=&lat=&lng=&showSubwayLines=,642653f219e40f0001edbc9f,windsor-terrace-south-slope,,all/642653f219e40f0001edbc9f__windsor-terrace-south-slope.png,,ok,
99,South Shore BID,Share Url (dark),https://share.livexyz.com/maplist/5ca38415cb5baf0001a11ae6?theme=dark&tags=&pinSize=&pinColor=&zoom=&bearing=&lat=&lng=&showSubwayLines=,5ca38415cb5baf0001a11ae6,south-shore-bid,,all/5ca38415cb5baf0001a11ae6__south-shore-bid.png,,ok,
100,Southern Boulevard BID,Share Url (dark),https://share.livexyz.com/maplist/5ca3840ecb5baf0001a11ae3?theme=dark&tags=&pinSize=&pinColor=&zoom=&bearing=&lat=&lng=&showSubwayLines=,5ca3840ecb5baf0001a11ae3,southern-boulevard-bid,,all/5ca3840ecb5baf0001a11ae3__southern-boulevard-bid.png,,ok,
101,Times Square BID,Share Url (dark),https://share.livexyz.com/maplist/5ca384f6f7787b00017c0e33?theme=dark&tags=&pinSize=&pinColor=&zoom=&bearing=&lat=&lng=&showSubwayLines=,5ca384f6f7787b00017c0e33,times-square-bid,,all/5ca384f6f7787b00017c0e33__times-square-bid.png,,ok,
102,Bushwick (East),Share Url (dark),https://share.livexyz.com/maplist/64191ba558437b0001f8fd74?theme=dark&tags=&pinSize=&pinColor=&zoom=&bearing=&lat=&lng=&showSubwayLines=,64191ba558437b0001f8fd74,bushwick-east,,all/64191ba558437b0001f8fd74__bushwick-east.png,,ok,
103,Long Island City-Hunters Point,Share Url (dark),https://share.livexyz.com/maplist/64191bb758437b0001f8fd79?theme=dark&tags=&pinSize=&pinColor=&zoom=&bearing=&lat=&lng=&showSubwayLines=,64191bb758437b0001f8fd79,long-island-city-hunters-point,,all/64191bb758437b0001f8fd79__long-island-city-hunters-point.png,,ok,
104,Washington Heights (South),Share Url (dark),https://share.livexyz.com/maplist/64191bcd7ca8180001dce817?theme=dark&tags=&pinSize=&pinColor=&zoom=&bearing=&lat=&lng=&showSubwayLines=,64191bcd7ca8180001dce817,washington-heights-south,,all/64191bcd7ca8180001dce817__washington-heights-south.png,,ok,
105,Bushwick (West),Share Url (dark),https://share.livexyz.com/maplist/641917997ca8180001dce79e?theme=dark&tags=&pinSize=&pinColor=&zoom=&bearing=&lat=&lng=&showSubwayLines=,641917997ca8180001dce79e,bushwick-west,,all/641917997ca8180001dce79e__bushwick-west.png,,ok,
106,Williamsburg,Share Url (dark),https://share.livexyz.com/maplist/64191c137ca8180001dce822?theme=dark&tags=&pinSize=&pinColor=&zoom=&bearing=&lat=&lng=&showSubwayLines=,64191c137ca8180001dce822,williamsburg,,all/64191c137ca8180001dce822__williamsburg.png,,ok,
107,Clinton Hill,Share Url (dark),https://share.livexyz.com/maplist/641ba9b109ab0c0001c080fd?theme=dark&tags=&pinSize=&pinColor=&zoom=&bearing=&lat=&lng=&showSubwayLines=,641ba9b109ab0c0001c080fd,clinton-hill,,all/641ba9b109ab0c0001c080fd__clinton-hill.png,,ok,
108,Park Slope,Share Url (dark),https://share.livexyz.com/maplist/641ba9ed09ab0c0001c08107?theme=dark&tags=&pinSize=&pinColor=&zoom=&bearing=&lat=&lng=&showSubwayLines=,641ba9ed09ab0c0001c08107,park-slope,,all/641ba9ed09ab0c0001c08107__park-slope.png,,ok,
109,East Village,Share Url (dark),https://share.livexyz.com/maplist/641baa5ba579430001d27cf4?theme=dark&tags=&pinSize=&pinColor=&zoom=&bearing=&lat=&lng=&showSubwayLines=,641baa5ba579430001d27cf4,east-village,,all/641baa5ba579430001d27cf4__east-village.png,,ok,
110,East Harlem (North),Share Url (dark),https://share.livexyz.com/maplist/641baa7009ab0c0001c0811f?theme=dark&tags=&pinSize=&pinColor=&zoom=&bearing=&lat=&lng=&showSubwayLines=,641baa7009ab0c0001c0811f,east-harlem-north,,all/641baa7009ab0c0001c0811f__east-harlem-north.png,,ok,
111,University Heights (South)-Morris Heights,Share Url (dark),https://share.livexyz.com/maplist/6422515d19e40f0001ebfa59?theme=dark&tags=&pinSize=&pinColor=&zoom=&bearing=&lat=&lng=&showSubwayLines=,6422515d19e40f0001ebfa59,university-heights-south-morris-heights,,all/6422515d19e40f0001ebfa59__university-heights-south-morris-heights.png,,ok,
112,Inwood,Share Url (dark),https://share.livexyz.com/maplist/6422518a19e40f0001ebfa63?theme=dark&tags=&pinSize=&pinColor=&zoom=&bearing=&lat=&lng=&showSubwayLines=,6422518a19e40f0001ebfa63,inwood,,all/6422518a19e40f0001ebfa63__inwood.png,,ok,
113,Steinway Street BID,Share Url (dark),https://share.livexyz.com/maplist/5ca38398f7787b00017c0dab?theme=dark&tags=&pinSize=&pinColor=&zoom=&bearing=&lat=&lng=&showSubwayLines=,5ca38398f7787b00017c0dab,steinway-street-bid,,all/5ca38398f7787b00017c0dab__steinway-street-bid.png,,ok,
114,HUB/3rd Avenue BID,Share Url (dark),https://share.livexyz.com/maplist/5ca38476f7787b00017c0e0a?theme=dark&tags=&pinSize=&pinColor=&zoom=&bearing=&lat=&lng=&showSubwayLines=,5ca38476f7787b00017c0e0a,hub-3rd-avenue-bid,,all/5ca38476f7787b00017c0e0a__hub-3rd-avenue-bid.png,,ok,
115,Throggs Neck BID,Share Url (dark),https://share.livexyz.com/maplist/6088c5d7a1a2190001e08839?theme=dark&tags=&pinSize=&pinColor=&zoom=&bearing=&lat=&lng=&showSubwayLines=,6088c5d7a1a2190001e08839,throggs-neck-bid,,all/6088c5d7a1a2190001e08839__throggs-neck-bid.png,,ok,
116,Washington Heights BID,Share Url (dark),https://share.livexyz.com/maplist/5ca3836ef7787b00017c0d9c?theme=dark&tags=&pinSize=&pinColor=&zoom=&bearing=&lat=&lng=&showSubwayLines=,5ca3836ef7787b00017c0d9c,washington-heights-bid,,all/5ca3836ef7787b00017c0d9c__washington-heights-bid.png,,ok,
117,West Shore BID,Share Url (dark),https://share.livexyz.com/maplist/5ca6660720eeea0001903a32?theme=dark&tags=&pinSize=&pinColor=&zoom=&bearing=&lat=&lng=&showSubwayLines=,5ca6660720eeea0001903a32,west-shore-bid,,all/5ca6660720eeea0001903a32__west-shore-bid.png,,ok,
118,White Plains Road BID,Share Url (dark),https://share.livexyz.com/maplist/5ca38391cb5baf0001a11ab9?theme=dark&tags=&pinSize=&pinColor=&zoom=&bearing=&lat=&lng=&showSubwayLines=,5ca38391cb5baf0001a11ab9,white-plains-road-bid,,all/5ca38391cb5baf0001a11ab9__white-plains-road-bid.png,,ok,
119,Woodhaven BID,Share Url (dark),https://share.livexyz.com/maplist/5ca384e9cb5baf0001a11b3e?theme=dark&tags=&pinSize=&pinColor=&zoom=&bearing=&lat=&lng=&showSubwayLines=,5ca384e9cb5baf0001a11b3e,woodhaven-bid,,all/5ca384e9cb5baf0001a11b3e__woodhaven-bid.png,,ok,
120,Crown Heights (North),Share Url (dark),https://share.livexyz.com/maplist/640c03dd9b4fa00001be25e3?theme=dark&tags=&pinSize=&pinColor=&zoom=&bearing=&lat=&lng=&showSubwayLines=,640c03dd9b4fa00001be25e3,crown-heights-north,,all/640c03dd9b4fa00001be25e3__crown-heights-north.png,,ok,
121,Sunnyside,Share Url (dark),https://share.livexyz.com/maplist/64191bdf7ca8180001dce81b?theme=dark&tags=&pinSize=&pinColor=&zoom=&bearing=&lat=&lng=&showSubwayLines=,64191bdf7ca8180001dce81b,sunnyside,,all/64191bdf7ca8180001dce81b__sunnyside.png,,ok,
122,Downtown Brooklyn-DUMBO-Boerum Hill,Share Url (dark),https://share.livexyz.com/maplist/64191bee58437b0001f8fd81?theme=dark&tags=&pinSize=&pinColor=&zoom=&bearing=&lat=&lng=&showSubwayLines=,64191bee58437b0001f8fd81,downtown-brooklyn-dumbo-boerum-hill,,all/64191bee58437b0001f8fd81__downtown-brooklyn-dumbo-boerum-hill.png,,ok,
123,Bay Ridge,Share Url (dark),https://share.livexyz.com/maplist/64191bff58437b0001f8fd84?theme=dark&tags=&pinSize=&pinColor=&zoom=&bearing=&lat=&lng=&showSubwayLines=,64191bff58437b0001f8fd84,bay-ridge,,all/64191bff58437b0001f8fd84__bay-ridge.png,,ok,
124,Prospect Lefferts Gardens-Wingate,Share Url (dark),https://share.livexyz.com/maplist/641baa05a579430001d27ce5?theme=dark&tags=&pinSize=&pinColor=&zoom=&bearing=&lat=&lng=&showSubwayLines=,641baa05a579430001d27ce5,prospect-lefferts-gardens-wingate,,all/641baa05a579430001d27ce5__prospect-lefferts-gardens-wingate.png,,ok,
125,Flatbush,Share Url (dark),https://share.livexyz.com/maplist/641baa11a579430001d27ce8?theme=dark&tags=&pinSize=&pinColor=&zoom=&bearing=&lat=&lng=&showSubwayLines=,641baa11a579430001d27ce8,flatbush,,all/641baa11a579430001d27ce8__flatbush.png,,ok,
126,Astoria (Central),Share Url (dark),https://share.livexyz.com/maplist/641baa86a579430001d27cfe?theme=dark&tags=&pinSize=&pinColor=&zoom=&bearing=&lat=&lng=&showSubwayLines=,641baa86a579430001d27cfe,astoria-central,,all/641baa86a579430001d27cfe__astoria-central.png,,ok,
127,Woodhaven,Share Url (dark),https://share.livexyz.com/maplist/641cad1619e40f000135840c?theme=dark&tags=&pinSize=&pinColor=&zoom=&bearing=&lat=&lng=&showSubwayLines=,641cad1619e40f000135840c,woodhaven,,all/641cad1619e40f000135840c__woodhaven.png,,ok,
128,Highbridge,Share Url (dark),https://share.livexyz.com/maplist/6422515028d8b60001773177?theme=dark&tags=&pinSize=&pinColor=&zoom=&bearing=&lat=&lng=&showSubwayLines=,6422515028d8b60001773177,highbridge,,all/6422515028d8b60001773177__highbridge.png,,ok,
129,University Heights (North)-Fordham,Share Url (dark),https://share.livexyz.com/maplist/6422516b19e40f0001ebfa5c?theme=dark&tags=&pinSize=&pinColor=&zoom=&bearing=&lat=&lng=&showSubwayLines=,6422516b19e40f0001ebfa5c,university-heights-north-fordham,,all/6422516b19e40f0001ebfa5c__university-heights-north-fordham.png,,ok,
130,Fordham Heights,Share Url (dark),https://share.livexyz.com/maplist/6426542028d8b6000178f218?theme=dark&tags=&pinSize=&pinColor=&zoom=&bearing=&lat=&lng=&showSubwayLines=,6426542028d8b6000178f218,fordham-heights,,all/6426542028d8b6000178f218__fordham-heights.png,,ok,
131,Belmont,Share Url (dark),https://share.livexyz.com/maplist/6426544c28d8b6000178f220?theme=dark&tags=&pinSize=&pinColor=&zoom=&bearing=&lat=&lng=&showSubwayLines=,6426544c28d8b6000178f220,belmont,,all/6426544c28d8b6000178f220__belmont.png,,ok,
132,West Village,Share Url (dark),https://share.livexyz.com/maplist/642b6309db0fc0000166cbc2?theme=dark&tags=&pinSize=&pinColor=&zoom=&bearing=&lat=&lng=&showSubwayLines=,642b6309db0fc0000166cbc2,west-village,,all/642b6309db0fc0000166cbc2__west-village.png,,ok,
133,Manhattanville-West Harlem,Share Url (dark),https://share.livexyz.com/maplist/642b632d3d04370001a48664?theme=dark&tags=&pinSize=&pinColor=&zoom=&bearing=&lat=&lng=&showSubwayLines=,642b632d3d04370001a48664,manhattanville-west-harlem,,all/642b632d3d04370001a48664__manhattanville-west-harlem.png,,ok,
134,Woodside,Share Url (dark),https://share.livexyz.com/maplist/642cd8e83d04370001a559e4?theme=dark&tags=&pinSize=&pinColor=&zoom=&bearing=&lat=&lng=&showSubwayLines=,642cd8e83d04370001a559e4,woodside,,all/642cd8e83d04370001a559e4__woodside.png,,ok,
135,Coney Island-Sea Gate,Share Url (dark),https://share.livexyz.com/maplist/642e36c6db0fc00001681e24?theme=dark&tags=&pinSize=&pinColor=&zoom=&bearing=&lat=&lng=&showSubwayLines=,642e36c6db0fc00001681e24,coney-island-sea-gate,,all/642e36c6db0fc00001681e24__coney-island-sea-gate.png,,ok,
136,Sheepshead Bay-Manhattan Beach-Gerritsen Beach,Share Url (dark),https://share.livexyz.com/maplist/642e36e2db0fc00001681e29?theme=dark&tags=&pinSize=&pinColor=&zoom=&bearing=&lat=&lng=&showSubwayLines=,642e36e2db0fc00001681e29,sheepshead-bay-manhattan-beach-gerritsen-beach,,all/642e36e2db0fc00001681e29__sheepshead-bay-manhattan-beach-gerritsen-beach.png,,ok,
137,Bensonhurst,Share Url (dark),https://share.livexyz.com/maplist/64335f26db0fc00001224bf7?theme=dark&tags=&pinSize=&pinColor=&zoom=&bearing=&lat=&lng=&showSubwayLines=,64335f26db0fc00001224bf7,bensonhurst,,all/64335f26db0fc00001224bf7__bensonhurst.png,,ok,
138,Murray Hill-Kips Bay,Share Url (dark),https://share.livexyz.com/maplist/64375d43db0fc00001750d61?theme=dark&tags=&pinSize=&pinColor=&zoom=&bearing=&lat=&lng=&showSubwayLines=,64375d43db0fc00001750d61,murray-hill-kips-bay,,all/64375d43db0fc00001750d61__murray-hill-kips-bay.png,,ok,
139,Midtown South-Flatiron-Union Square,Share Url (dark),https://share.livexyz.com/maplist/6438b43e3d04370001d26682?theme=dark&tags=&pinSize=&pinColor=&zoom=&bearing=&lat=&lng=&showSubwayLines=,6438b43e3d04370001d26682,midtown-south-flatiron-union-square,,all/6438b43e3d04370001d26682__midtown-south-flatiron-union-square.png,,ok,
140,Flatlands,Share Url (dark),https://share.livexyz.com/maplist/643a00c26ae8ed0001468ed7?theme=dark&tags=&pinSize=&pinColor=&zoom=&bearing=&lat=&lng=&showSubwayLines=,643a00c26ae8ed0001468ed7,flatlands,,all/643a00c26ae8ed0001468ed7__flatlands.png,,ok,
141,Tremont,Share Url (dark),https://share.livexyz.com/maplist/6426543c19e40f0001edbcad?theme=dark&tags=&pinSize=&pinColor=&zoom=&bearing=&lat=&lng=&showSubwayLines=,6426543c19e40f0001edbcad,tremont,,all/6426543c19e40f0001edbcad__tremont.png,,ok,
142,Dyker Heights,Share Url (dark),https://share.livexyz.com/maplist/642b62d23d04370001a48654?theme=dark&tags=&pinSize=&pinColor=&zoom=&bearing=&lat=&lng=&showSubwayLines=,642b62d23d04370001a48654,dyker-heights,,all/642b62d23d04370001a48654__dyker-heights.png,,ok,
143,Cypress Hills,Share Url (dark),https://share.livexyz.com/maplist/642e36b73d04370001b6ee86?theme=dark&tags=&pinSize=&pinColor=&zoom=&bearing=&lat=&lng=&showSubwayLines=,642e36b73d04370001b6ee86,cypress-hills,,all/642e36b73d04370001b6ee86__cypress-hills.png,,ok,
144,Brighton Beach,Share Url (dark),https://share.livexyz.com/maplist/642e36d33d04370001b6ee8b?theme=dark&tags=&pinSize=&pinColor=&zoom=&bearing=&lat=&lng=&showSubwayLines=,642e36d33d04370001b6ee8b,brighton-beach,,all/642e36d33d04370001b6ee8b__brighton-beach.png,,ok,
145,Canarsie,Share Url (dark),https://share.livexyz.com/maplist/642e36f0db0fc00001681e2d?theme=dark&tags=&pinSize=&pinColor=&zoom=&bearing=&lat=&lng=&showSubwayLines=,642e36f0db0fc00001681e2d,canarsie,,all/642e36f0db0fc00001681e2d__canarsie.png,,ok,
146,Gramercy,Share Url (dark),https://share.livexyz.com/maplist/642e36fcdb0fc00001681e30?theme=dark&tags=&pinSize=&pinColor=&zoom=&bearing=&lat=&lng=&showSubwayLines=,642e36fcdb0fc00001681e30,gramercy,,all/642e36fcdb0fc00001681e30__gramercy.png,,ok,
147,Crown Heights (South),Share Url (dark),https://share.livexyz.com/maplist/6434b0053d04370001d0c6c7?theme=dark&tags=&pinSize=&pinColor=&zoom=&bearing=&lat=&lng=&showSubwayLines=,6434b0053d04370001d0c6c7,crown-heights-south,,all/6434b0053d04370001d0c6c7__crown-heights-south.png,,ok,
148,Hell's Kitchen,Share Url (dark),https://share.livexyz.com/maplist/64375d373d04370001d1c9c7?theme=dark&tags=&pinSize=&pinColor=&zoom=&bearing=&lat=&lng=&showSubwayLines=,64375d373d04370001d1c9c7,hell-s-kitchen,,all/64375d373d04370001d1c9c7__hell-s-kitchen.png,,ok,
149,Upper East Side-Carnegie Hill,Share Url (dark),https://share.livexyz.com/maplist/64375d63db0fc00001750d66?theme=dark&tags=&pinSize=&pinColor=&zoom=&bearing=&lat=&lng=&showSubwayLines=,64375d63db0fc00001750d66,upper-east-side-carnegie-hill,,all/64375d63db0fc00001750d66__upper-east-side-carnegie-hill.png,,ok,
150,Mapleton-Midwood (West),Share Url (dark),https://share.livexyz.com/maplist/6438b4123d04370001d2667c?theme=dark&tags=&pinSize=&pinColor=&zoom=&bearing=&lat=&lng=&showSubwayLines=,6438b4123d04370001d2667c,mapleton-midwood-west,,all/6438b4123d04370001d2667c__mapleton-midwood-west.png,,ok,
151,Throgs Neck-Schuylerville,Share Url (dark),https://share.livexyz.com/maplist/6438b41edb0fc0000175aa09?theme=dark&tags=&pinSize=&pinColor=&zoom=&bearing=&lat=&lng=&showSubwayLines=,6438b41edb0fc0000175aa09,throgs-neck-schuylerville,,all/6438b41edb0fc0000175aa09__throgs-neck-schuylerville.png,,ok,
152,Bath Beach,Share Url (dark),https://share.livexyz.com/maplist/6440b17e6ae8ed000148c3f1?theme=dark&tags=&pinSize=&pinColor=&zoom=&bearing=&lat=&lng=&showSubwayLines=,6440b17e6ae8ed000148c3f1,bath-beach,,all/6440b17e6ae8ed000148c3f1__bath-beach.png,,ok,
153,Upper East Side-Yorkville,Share Url (dark),https://share.livexyz.com/maplist/6440b1b91a8ee10001e7b720?theme=dark&tags=&pinSize=&pinColor=&zoom=&bearing=&lat=&lng=&showSubwayLines=,6440b1b91a8ee10001e7b720,upper-east-side-yorkville,,all/6440b1b91a8ee10001e7b720__upper-east-side-yorkville.png,,ok,
154,Flushing-Willets Point,Share Url (dark),https://share.livexyz.com/maplist/6440b1c91a8ee10001e7b724?theme=dark&tags=&pinSize=&pinColor=&zoom=&bearing=&lat=&lng=&showSubwayLines=,6440b1c91a8ee10001e7b724,flushing-willets-point,,all/6440b1c91a8ee10001e7b724__flushing-willets-point.png,,ok,
155,Ozone Park,Share Url (dark),https://share.livexyz.com/maplist/6440b1ff1a8ee10001e7b72d?theme=dark&tags=&pinSize=&pinColor=&zoom=&bearing=&lat=&lng=&showSubwayLines=,6440b1ff1a8ee10001e7b72d,ozone-park,,all/6440b1ff1a8ee10001e7b72d__ozone-park.png,,ok,
156,West Farms,Share Url (dark),https://share.livexyz.com/maplist/6426543028d8b6000178f21b?theme=dark&tags=&pinSize=&pinColor=&zoom=&bearing=&lat=&lng=&showSubwayLines=,6426543028d8b6000178f21b,west-farms,,all/6426543028d8b6000178f21b__west-farms.png,,ok,
157,Parkchester,Share Url (dark),https://share.livexyz.com/maplist/6426545928d8b6000178f224?theme=dark&tags=&pinSize=&pinColor=&zoom=&bearing=&lat=&lng=&showSubwayLines=,6426545928d8b6000178f224,parkchester,,all/6426545928d8b6000178f224__parkchester.png,,ok,
158,Westchester Square,Share Url (dark),https://share.livexyz.com/maplist/6426546419e40f0001edbcb8?theme=dark&tags=&pinSize=&pinColor=&zoom=&bearing=&lat=&lng=&showSubwayLines=,6426546419e40f0001edbcb8,westchester-square,,all/6426546419e40f0001edbcb8__westchester-square.png,,ok,
159,Upper West Side (Central),Share Url (dark),https://share.livexyz.com/maplist/642b6321db0fc0000166cbc6?theme=dark&tags=&pinSize=&pinColor=&zoom=&bearing=&lat=&lng=&showSubwayLines=,642b6321db0fc0000166cbc6,upper-west-side-central,,all/642b6321db0fc0000166cbc6__upper-west-side-central.png,,ok,
160,Harlem (North),Share Url (dark),https://share.livexyz.com/maplist/642b633c3d04370001a48668?theme=dark&tags=&pinSize=&pinColor=&zoom=&bearing=&lat=&lng=&showSubwayLines=,642b633c3d04370001a48668,harlem-north,,all/642b633c3d04370001a48668__harlem-north.png,,ok,
161,Jackson Heights,Share Url (dark),https://share.livexyz.com/maplist/642cd8f43d04370001a559e7?theme=dark&tags=&pinSize=&pinColor=&zoom=&bearing=&lat=&lng=&showSubwayLines=,642cd8f43d04370001a559e7,jackson-heights,,all/642cd8f43d04370001a559e7__jackson-heights.png,,ok,
162,Glendale,Share Url (dark),https://share.livexyz.com/maplist/642cd9013d04370001a559ea?theme=dark&tags=&pinSize=&pinColor=&zoom=&bearing=&lat=&lng=&showSubwayLines=,642cd9013d04370001a559ea,glendale,,all/642cd9013d04370001a559ea__glendale.png,,ok,
